source,run,model_weight,round,n_labeled,kernel,alignment,mean_prior_alignment,model_over_prior,from_json
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round2_round_state.json,1,0.5,2,200,pops,0.19292186234893804,0.3177324747763537,2.6590120341408796,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round2_round_state.json,1,0.5,2,200,rpe1,0.5543268322944641,0.3177324747763537,2.6590120341408796,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,biogpt,0.38374871015548706,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,esm,0.37813058495521545,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,model,0.8922114372253418,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,node2vec,0.4223262667655945,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,ops_A549,0.31712824147462343,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,ops_HeLa_DMEM,0.12729429822528343,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,ops_HeLa_HPLM,0.17840326353291922,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,pops,0.21470871077382928,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round3_round_state.json,1,0.5,3,300,rpe1,0.5648345351219177,0.3233218263756088,2.7595150232414056,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,biogpt,0.38577985763549805,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,esm,0.38128048181533813,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,model,0.890170693397522,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,node2vec,0.4203837811946869,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,ops_A549,0.31468139213827917,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,ops_HeLa_DMEM,0.13683220893609913,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,ops_HeLa_HPLM,0.17611606876953775,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,pops,0.25843226176024003,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round4_round_state.json,1,0.5,4,400,rpe1,0.5671706795692444,0.33008459147736546,2.696795658995681,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,biogpt,0.40441423654556274,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,esm,0.3955678343772888,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,model,0.8839660882949829,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,node2vec,0.43259310722351074,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,ops_A549,0.3325621145042778,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,ops_HeLa_DMEM,0.13416530635595972,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,ops_HeLa_HPLM,0.17206395597853474,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,pops,0.28982286249111394,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run1_Core-Set_diff_effect_round5_round_state.json,1,0.5,5,500,rpe1,0.5822879076004028,0.3429346656345814,2.5776515962865787,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,biogpt,0.31543219089508057,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,esm,0.31112152338027954,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,model,0.8134403228759766,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,node2vec,0.4093255400657654,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,ops_A549,0.35417608688580027,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,ops_HeLa_DMEM,0.23595663568280018,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,ops_HeLa_HPLM,0.21758231172590325,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,pops,0.42333891463465223,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_round_state.json,1,0.75,1,100,rpe1,0.45124492049217224,0.3397722654703067,2.3940751071898907,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,biogpt,0.3646496534347534,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,esm,0.37089958786964417,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,model,0.870021641254425,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,node2vec,0.409822016954422,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,ops_A549,0.3162455862097988,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,ops_HeLa_DMEM,0.16232218743334426,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,ops_HeLa_HPLM,0.1692617562361464,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,pops,0.19860814842501437,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_round_state.json,1,0.75,2,200,rpe1,0.5610897541046143,0.31911233633346725,2.7263804691814437,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,biogpt,0.3798803985118866,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,esm,0.3849497437477112,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,model,0.8115522861480713,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,node2vec,0.41733306646347046,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,ops_A549,0.3206704547240771,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,ops_HeLa_DMEM,0.14301478274916943,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,ops_HeLa_HPLM,0.16896219148129207,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,pops,0.23589882719246053,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_round_state.json,1,0.75,3,300,rpe1,0.5495852828025818,0.3250368434590811,2.4968009088183187,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,biogpt,0.40759024024009705,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,esm,0.40551814436912537,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,model,0.8456576466560364,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,node2vec,0.4431154131889343,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,ops_A549,0.3321978415606454,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,ops_HeLa_DMEM,0.16124964677258885,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,ops_HeLa_HPLM,0.1938253898918466,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,pops,0.2804642269000836,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_round_state.json,1,0.75,4,400,rpe1,0.5691148638725281,0.3491344708494812,2.42215454864271,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,biogpt,0.41631990671157837,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,esm,0.4081753194332123,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,model,0.8601586222648621,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,node2vec,0.44522106647491455,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,ops_A549,0.33583949150158415,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,ops_HeLa_DMEM,0.14989745860283776,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,ops_HeLa_HPLM,0.19012847444140954,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,pops,0.3010894689508544,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_round_state.json,1,0.75,5,500,rpe1,0.5739210247993469,0.3525740263644672,2.4396539675208184,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,biogpt,0.31543219089508057,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,esm,0.31112152338027954,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,model,0.819279134273529,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,node2vec,0.4093255400657654,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,ops_A549,0.35417608688580027,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,ops_HeLa_DMEM,0.23595663568280018,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,ops_HeLa_HPLM,0.21758231172590325,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,pops,0.42333891463465223,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_round_state.json,1,1.0,1,100,rpe1,0.45124492049217224,0.3397722654703067,2.4112595921844813,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,biogpt,0.3437839448451996,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,esm,0.34707486629486084,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,model,0.8332440257072449,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,node2vec,0.41174498200416565,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,ops_A549,0.3544208974880806,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,ops_HeLa_DMEM,0.18094436648880613,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,ops_HeLa_HPLM,0.17038963631405216,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,pops,0.36546769325941086,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_round_state.json,1,1.0,2,200,rpe1,0.5130409598350525,0.33585841831620356,2.480938336709379,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,biogpt,0.3711475729942322,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,esm,0.3725058138370514,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,model,0.879052996635437,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,node2vec,0.4487840533256531,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,ops_A549,0.33059174854512074,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,ops_HeLa_DMEM,0.15182581002869794,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,ops_HeLa_HPLM,0.16031774385586542,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,pops,0.37542781340026365,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_round_state.json,1,1.0,3,300,rpe1,0.5411550402641296,0.34396944953137676,2.555613580895213,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,biogpt,0.40234047174453735,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,esm,0.4053744971752167,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,model,0.8852358460426331,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,node2vec,0.477072149515152,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,ops_A549,0.3621908532402785,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,ops_HeLa_DMEM,0.14330741446032905,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,ops_HeLa_HPLM,0.16742581773904394,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,pops,0.3817838024017407,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_round_state.json,1,1.0,4,400,rpe1,0.5940142869949341,0.366688661658904,2.4141347650015006,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round5_round_state.json,1,1.0,5,500,biogpt,0.43438541889190674,0.37938511909380424,2.352717928839876,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round5_round_state.json,1,1.0,5,500,esm,0.4303029775619507,0.37938511909380424,2.352717928839876,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round5_round_state.json,1,1.0,5,500,model,0.8925861716270447,0.37938511909380424,2.352717928839876,True
GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round5_round_state.json,1,1.0,5,500,node2vec,0.5026466250419617,0.37938511909380424,2.352717928839876,True
