run,round,n_labeled,perm_seed,lambda,signal,z
3,5,500,20260828,0.5,cons,0.4833458407725447
3,5,500,20260828,0.5,loc,0.07780000000000001
3,5,500,20260828,0.5,cons_full,0.4862838912347319
3,5,500,20260828,1.0,obs,0.2120233572634796
3,5,500,20260828,1.0,pm,
3,5,500,20260828,1.0,cons,0.3504756748052345
3,5,500,20260828,1.0,loc,0.015600000000000001
3,5,500,20260828,1.0,cons_full,0.3757072454817988
3,5,500,20260829,0.0,obs,0.5549141974185733
3,5,500,20260829,0.0,pm,
3,5,500,20260829,0.0,cons,0.44800907555005026
3,5,500,20260829,0.0,loc,0.1174
3,5,500,20260829,0.0,cons_full,0.4247763974251374
3,5,500,20260829,0.5,obs,0.49297583044032534
3,5,500,20260829,0.5,pm,
3,5,500,20260829,0.5,cons,0.48025127056223027
3,5,500,20260829,0.5,loc,0.09980000000000001
3,5,500,20260829,0.5,cons_full,0.48676591304599104
3,5,500,20260829,1.0,obs,0.23984948604444578
3,5,500,20260829,1.0,pm,
3,5,500,20260829,1.0,cons,0.3526697911030894
3,5,500,20260829,1.0,loc,0.025800000000000003
3,5,500,20260829,1.0,cons_full,0.3809076724890633
3,5,500,20260830,0.0,obs,0.5549141974185733
3,5,500,20260830,0.0,pm,
3,5,500,20260830,0.0,cons,0.44800907555005026
3,5,500,20260830,0.0,loc,0.1174
3,5,500,20260830,0.0,cons_full,0.4247763974251374
3,5,500,20260830,0.5,obs,0.4867902391651152
3,5,500,20260830,0.5,pm,
3,5,500,20260830,0.5,cons,0.4813901289406695
3,5,500,20260830,0.5,loc,0.0884
3,5,500,20260830,0.5,cons_full,0.48657164465559405
3,5,500,20260830,1.0,obs,0.23682353440380421
3,5,500,20260830,1.0,pm,
3,5,500,20260830,1.0,cons,0.3583483101740563
3,5,500,20260830,1.0,loc,0.0184
3,5,500,20260830,1.0,cons_full,0.38149618633728666
