split,budget,policy,objective,value,cost
6,90,est_norm,mean_r,0.4647548415929033,21960.0
6,90,est_norm,frac_ge_0.5,0.47540983606557374,21960.0
6,90,est_norm,frac_ge_0.7,0.3360655737704918,21960.0
6,90,half_split_r,mean_r,0.46494227383747605,21960.0
6,90,half_split_r,frac_ge_0.5,0.47950819672131145,21960.0
6,90,half_split_r,frac_ge_0.7,0.3360655737704918,21960.0
6,90,noise_ratio,mean_r,0.45987867940404287,21960.0
6,90,noise_ratio,frac_ge_0.5,0.47950819672131145,21960.0
6,90,noise_ratio,frac_ge_0.7,0.3360655737704918,21960.0
6,90,prior_typiclust,mean_r,0.4630835097250681,21960.0
6,90,prior_typiclust,frac_ge_0.5,0.4713114754098361,21960.0
6,90,prior_typiclust,frac_ge_0.7,0.3360655737704918,21960.0
6,90,random,mean_r,0.45391992867454795,21960.0
6,90,random,frac_ge_0.5,0.46311475409836067,21960.0
6,90,random,frac_ge_0.7,0.3073770491803279,21960.0
6,90,oracle_mean_r,mean_r,0.47432453118619644,21960.0
6,90,oracle_mean_r,frac_ge_0.5,0.47950819672131145,21960.0
6,90,oracle_mean_r,frac_ge_0.7,0.3360655737704918,21960.0
6,90,oracle_frac_ge_0.5,mean_r,0.4585108507374973,21960.0
6,90,oracle_frac_ge_0.5,frac_ge_0.5,0.47950819672131145,21960.0
6,90,oracle_frac_ge_0.5,frac_ge_0.7,0.3319672131147541,21960.0
6,90,oracle_frac_ge_0.7,mean_r,0.4562463458516772,21960.0
6,90,oracle_frac_ge_0.7,frac_ge_0.5,0.45491803278688525,21960.0
6,90,oracle_frac_ge_0.7,frac_ge_0.7,0.3360655737704918,21960.0
7,40,uniform,mean_r,0.4259430311890281,9760.0
7,40,uniform,frac_ge_0.5,0.44672131147540983,9760.0
7,40,uniform,frac_ge_0.7,0.2786885245901639,9760.0
7,40,probe(dev-fitted),mean_r,0.413691433432386,9760.0
7,40,probe(dev-fitted),frac_ge_0.5,0.4262295081967213,9760.0
7,40,probe(dev-fitted),frac_ge_0.7,0.29098360655737704,9760.0
7,40,est_norm,mean_r,0.40198933618232896,9760.0
7,40,est_norm,frac_ge_0.5,0.3729508196721312,9760.0
7,40,est_norm,frac_ge_0.7,0.22131147540983606,9760.0
7,40,half_split_r,mean_r,0.40218836280897063,9760.0
7,40,half_split_r,frac_ge_0.5,0.3770491803278688,9760.0
7,40,half_split_r,frac_ge_0.7,0.21311475409836064,9760.0
7,40,noise_ratio,mean_r,0.3980392923952676,9760.0
7,40,noise_ratio,frac_ge_0.5,0.38114754098360654,9760.0
7,40,noise_ratio,frac_ge_0.7,0.20901639344262296,9760.0
7,40,prior_typiclust,mean_r,0.405361919934369,9760.0
7,40,prior_typiclust,frac_ge_0.5,0.38114754098360654,9760.0
7,40,prior_typiclust,frac_ge_0.7,0.26639344262295084,9760.0
7,40,random,mean_r,0.40627748626818666,9760.0
7,40,random,frac_ge_0.5,0.38934426229508196,9760.0
7,40,random,frac_ge_0.7,0.2459016393442623,9760.0
7,40,oracle_mean_r,mean_r,0.4278327772259277,9760.0
7,40,oracle_mean_r,frac_ge_0.5,0.4713114754098361,9760.0
7,40,oracle_mean_r,frac_ge_0.7,0.2540983606557377,9760.0
7,40,oracle_frac_ge_0.5,mean_r,0.4190277997361397,9760.0
7,40,oracle_frac_ge_0.5,frac_ge_0.5,0.5122950819672131,9760.0
7,40,oracle_frac_ge_0.5,frac_ge_0.7,0.24180327868852458,9760.0
7,40,oracle_frac_ge_0.7,mean_r,0.41249529390975637,9760.0
7,40,oracle_frac_ge_0.7,frac_ge_0.5,0.39344262295081966,9760.0
7,40,oracle_frac_ge_0.7,frac_ge_0.7,0.35655737704918034,9760.0
7,55,uniform,mean_r,0.45185404633492476,13420.0
7,55,uniform,frac_ge_0.5,0.4672131147540984,13420.0
7,55,uniform,frac_ge_0.7,0.3073770491803279,13420.0
7,55,probe(dev-fitted),mean_r,0.4390067931882022,13420.0
7,55,probe(dev-fitted),frac_ge_0.5,0.45081967213114754,13420.0
7,55,probe(dev-fitted),frac_ge_0.7,0.3360655737704918,13420.0
7,55,est_norm,mean_r,0.43221300095081194,13420.0
7,55,est_norm,frac_ge_0.5,0.4057377049180328,13420.0
7,55,est_norm,frac_ge_0.7,0.3401639344262295,13420.0
7,55,half_split_r,mean_r,0.4306788289376542,13420.0
7,55,half_split_r,frac_ge_0.5,0.4139344262295082,13420.0
7,55,half_split_r,frac_ge_0.7,0.3319672131147541,13420.0
7,55,noise_ratio,mean_r,0.4162191909405815,13420.0
7,55,noise_ratio,frac_ge_0.5,0.4016393442622951,13420.0
7,55,noise_ratio,frac_ge_0.7,0.20901639344262296,13420.0
7,55,prior_typiclust,mean_r,0.4314365967030858,13420.0
7,55,prior_typiclust,frac_ge_0.5,0.4262295081967213,13420.0
7,55,prior_typiclust,frac_ge_0.7,0.3114754098360656,13420.0
7,55,random,mean_r,0.42950513039631616,13420.0
7,55,random,frac_ge_0.5,0.4262295081967213,13420.0
7,55,random,frac_ge_0.7,0.2786885245901639,13420.0
7,55,oracle_mean_r,mean_r,0.4569646441162999,13420.0
7,55,oracle_mean_r,frac_ge_0.5,0.48770491803278687,13420.0
7,55,oracle_mean_r,frac_ge_0.7,0.3073770491803279,13420.0
7,55,oracle_frac_ge_0.5,mean_r,0.43607864730569657,13420.0
7,55,oracle_frac_ge_0.5,frac_ge_0.5,0.5122950819672131,13420.0
7,55,oracle_frac_ge_0.5,frac_ge_0.7,0.27049180327868855,13420.0
7,55,oracle_frac_ge_0.7,mean_r,0.43128857188276015,13420.0
7,55,oracle_frac_ge_0.7,frac_ge_0.5,0.4344262295081967,13420.0
7,55,oracle_frac_ge_0.7,frac_ge_0.7,0.35655737704918034,13420.0
7,70,uniform,mean_r,0.47051181588665447,17080.0
7,70,uniform,frac_ge_0.5,0.47540983606557374,17080.0
7,70,uniform,frac_ge_0.7,0.32786885245901637,17080.0
7,70,probe(dev-fitted),mean_r,0.46428228103408786,17080.0
7,70,probe(dev-fitted),frac_ge_0.5,0.48770491803278687,17080.0
7,70,probe(dev-fitted),frac_ge_0.7,0.3442622950819672,17080.0
7,70,est_norm,mean_r,0.46371578087516846,17080.0
7,70,est_norm,frac_ge_0.5,0.4959016393442623,17080.0
7,70,est_norm,frac_ge_0.7,0.35655737704918034,17080.0
7,70,half_split_r,mean_r,0.46119999992384453,17080.0
7,70,half_split_r,frac_ge_0.5,0.47950819672131145,17080.0
7,70,half_split_r,frac_ge_0.7,0.35655737704918034,17080.0
7,70,noise_ratio,mean_r,0.4491788773228735,17080.0
7,70,noise_ratio,frac_ge_0.5,0.48360655737704916,17080.0
7,70,noise_ratio,frac_ge_0.7,0.22950819672131148,17080.0
7,70,prior_typiclust,mean_r,0.4594195936324617,17080.0
7,70,prior_typiclust,frac_ge_0.5,0.46311475409836067,17080.0
7,70,prior_typiclust,frac_ge_0.7,0.3360655737704918,17080.0
7,70,random,mean_r,0.4523018766633525,17080.0
7,70,random,frac_ge_0.5,0.4672131147540984,17080.0
7,70,random,frac_ge_0.7,0.30327868852459017,17080.0
7,70,oracle_mean_r,mean_r,0.4803103637403511,17080.0
7,70,oracle_mean_r,frac_ge_0.5,0.5040983606557377,17080.0
7,70,oracle_mean_r,frac_ge_0.7,0.3360655737704918,17080.0
7,70,oracle_frac_ge_0.5,mean_r,0.4556545339554327,17080.0
7,70,oracle_frac_ge_0.5,frac_ge_0.5,0.5163934426229508,17080.0
7,70,oracle_frac_ge_0.5,frac_ge_0.7,0.30327868852459017,17080.0
7,70,oracle_frac_ge_0.7,mean_r,0.4529976131882114,17080.0
7,70,oracle_frac_ge_0.7,frac_ge_0.5,0.45901639344262296,17080.0
7,70,oracle_frac_ge_0.7,frac_ge_0.7,0.35655737704918034,17080.0
7,90,uniform,mean_r,0.48922826600493385,21960.0
7,90,uniform,frac_ge_0.5,0.5081967213114754,21960.0
7,90,uniform,frac_ge_0.7,0.3483606557377049,21960.0
7,90,probe(dev-fitted),mean_r,0.4898642334475403,21960.0
7,90,probe(dev-fitted),frac_ge_0.5,0.5122950819672131,21960.0
7,90,probe(dev-fitted),frac_ge_0.7,0.3524590163934426,21960.0
7,90,est_norm,mean_r,0.4900412643495298,21960.0
7,90,est_norm,frac_ge_0.5,0.5163934426229508,21960.0
7,90,est_norm,frac_ge_0.7,0.35655737704918034,21960.0
7,90,half_split_r,mean_r,0.4887667283827065,21960.0
7,90,half_split_r,frac_ge_0.5,0.5122950819672131,21960.0
7,90,half_split_r,frac_ge_0.7,0.35655737704918034,21960.0
7,90,noise_ratio,mean_r,0.4858760929219883,21960.0
7,90,noise_ratio,frac_ge_0.5,0.5163934426229508,21960.0
7,90,noise_ratio,frac_ge_0.7,0.35655737704918034,21960.0
7,90,prior_typiclust,mean_r,0.4862968369618967,21960.0
7,90,prior_typiclust,frac_ge_0.5,0.5040983606557377,21960.0
7,90,prior_typiclust,frac_ge_0.7,0.3483606557377049,21960.0
7,90,random,mean_r,0.48385816773392076,21960.0
7,90,random,frac_ge_0.5,0.5040983606557377,21960.0
7,90,random,frac_ge_0.7,0.3483606557377049,21960.0
7,90,oracle_mean_r,mean_r,0.49844793601440585,21960.0
7,90,oracle_mean_r,frac_ge_0.5,0.5163934426229508,21960.0
7,90,oracle_mean_r,frac_ge_0.7,0.35655737704918034,21960.0
7,90,oracle_frac_ge_0.5,mean_r,0.48257638059640456,21960.0
7,90,oracle_frac_ge_0.5,frac_ge_0.5,0.5163934426229508,21960.0
7,90,oracle_frac_ge_0.5,frac_ge_0.7,0.3483606557377049,21960.0
7,90,oracle_frac_ge_0.7,mean_r,0.4792757446736433,21960.0
7,90,oracle_frac_ge_0.7,frac_ge_0.5,0.48770491803278687,21960.0
7,90,oracle_frac_ge_0.7,frac_ge_0.7,0.35655737704918034,21960.0
8,40,uniform,mean_r,0.39867994499432885,9760.0
8,40,uniform,frac_ge_0.5,0.39344262295081966,9760.0
8,40,uniform,frac_ge_0.7,0.26229508196721313,9760.0
8,40,probe(dev-fitted),mean_r,0.3883858697090993,9760.0
8,40,probe(dev-fitted),frac_ge_0.5,0.3729508196721312,9760.0
8,40,probe(dev-fitted),frac_ge_0.7,0.27459016393442626,9760.0
8,40,est_norm,mean_r,0.3795170900884245,9760.0
8,40,est_norm,frac_ge_0.5,0.35655737704918034,9760.0
8,40,est_norm,frac_ge_0.7,0.21311475409836064,9760.0
8,40,half_split_r,mean_r,0.3798498234909112,9760.0
8,40,half_split_r,frac_ge_0.5,0.35655737704918034,9760.0
8,40,half_split_r,frac_ge_0.7,0.21311475409836064,9760.0
8,40,noise_ratio,mean_r,0.36744565483407865,9760.0
8,40,noise_ratio,frac_ge_0.5,0.35655737704918034,9760.0
8,40,noise_ratio,frac_ge_0.7,0.1721311475409836,9760.0
8,40,prior_typiclust,mean_r,0.38304078553900595,9760.0
8,40,prior_typiclust,frac_ge_0.5,0.36065573770491804,9760.0
8,40,prior_typiclust,frac_ge_0.7,0.23770491803278687,9760.0
8,40,random,mean_r,0.3801808380989404,9760.0
8,40,random,frac_ge_0.5,0.3770491803278688,9760.0
8,40,random,frac_ge_0.7,0.20901639344262296,9760.0
8,40,oracle_mean_r,mean_r,0.39945240180746683,9760.0
8,40,oracle_mean_r,frac_ge_0.5,0.4139344262295082,9760.0
8,40,oracle_mean_r,frac_ge_0.7,0.2540983606557377,9760.0
8,40,oracle_frac_ge_0.5,mean_r,0.38785430236021057,9760.0
8,40,oracle_frac_ge_0.5,frac_ge_0.5,0.4672131147540984,9760.0
8,40,oracle_frac_ge_0.5,frac_ge_0.7,0.19262295081967212,9760.0
8,40,oracle_frac_ge_0.7,mean_r,0.38860221495460645,9760.0
8,40,oracle_frac_ge_0.7,frac_ge_0.5,0.36885245901639346,9760.0
8,40,oracle_frac_ge_0.7,frac_ge_0.7,0.32786885245901637,9760.0
8,55,uniform,mean_r,0.4213061164978693,13420.0
8,55,uniform,frac_ge_0.5,0.42213114754098363,13420.0
8,55,uniform,frac_ge_0.7,0.29508196721311475,13420.0
8,55,probe(dev-fitted),mean_r,0.41208406389437113,13420.0
8,55,probe(dev-fitted),frac_ge_0.5,0.4098360655737705,13420.0
8,55,probe(dev-fitted),frac_ge_0.7,0.3114754098360656,13420.0
8,55,est_norm,mean_r,0.4115812419584502,13420.0
8,55,est_norm,frac_ge_0.5,0.3975409836065574,13420.0
8,55,est_norm,frac_ge_0.7,0.319672131147541,13420.0
8,55,half_split_r,mean_r,0.4105441015968519,13420.0
8,55,half_split_r,frac_ge_0.5,0.38934426229508196,13420.0
8,55,half_split_r,frac_ge_0.7,0.3155737704918033,13420.0
8,55,noise_ratio,mean_r,0.3844109724884563,13420.0
8,55,noise_ratio,frac_ge_0.5,0.35655737704918034,13420.0
8,55,noise_ratio,frac_ge_0.7,0.1721311475409836,13420.0
8,55,prior_typiclust,mean_r,0.40952217295817406,13420.0
8,55,prior_typiclust,frac_ge_0.5,0.39344262295081966,13420.0
8,55,prior_typiclust,frac_ge_0.7,0.29098360655737704,13420.0
8,55,random,mean_r,0.4037266236560068,13420.0
8,55,random,frac_ge_0.5,0.4057377049180328,13420.0
8,55,random,frac_ge_0.7,0.23770491803278687,13420.0
8,55,oracle_mean_r,mean_r,0.42765307122007484,13420.0
8,55,oracle_mean_r,frac_ge_0.5,0.45491803278688525,13420.0
8,55,oracle_mean_r,frac_ge_0.7,0.29508196721311475,13420.0
8,55,oracle_frac_ge_0.5,mean_r,0.4095538905707234,13420.0
8,55,oracle_frac_ge_0.5,frac_ge_0.5,0.4672131147540984,13420.0
8,55,oracle_frac_ge_0.5,frac_ge_0.7,0.2336065573770492,13420.0
8,55,oracle_frac_ge_0.7,mean_r,0.40884347140195504,13420.0
8,55,oracle_frac_ge_0.7,frac_ge_0.5,0.4016393442622951,13420.0
8,55,oracle_frac_ge_0.7,frac_ge_0.7,0.32786885245901637,13420.0
8,70,uniform,mean_r,0.4379838717591827,17080.0
8,70,uniform,frac_ge_0.5,0.4344262295081967,17080.0
8,70,uniform,frac_ge_0.7,0.29918032786885246,17080.0
8,70,probe(dev-fitted),mean_r,0.43303742508602433,17080.0
8,70,probe(dev-fitted),frac_ge_0.5,0.44672131147540983,17080.0
8,70,probe(dev-fitted),frac_ge_0.7,0.32786885245901637,17080.0
8,70,est_norm,mean_r,0.4392586519739392,17080.0
8,70,est_norm,frac_ge_0.5,0.45901639344262296,17080.0
8,70,est_norm,frac_ge_0.7,0.32786885245901637,17080.0
8,70,half_split_r,mean_r,0.43678263873797,17080.0
8,70,half_split_r,frac_ge_0.5,0.45081967213114754,17080.0
8,70,half_split_r,frac_ge_0.7,0.32786885245901637,17080.0
8,70,noise_ratio,mean_r,0.4098503556117782,17080.0
8,70,noise_ratio,frac_ge_0.5,0.42213114754098363,17080.0
8,70,noise_ratio,frac_ge_0.7,0.18032786885245902,17080.0
8,70,prior_typiclust,mean_r,0.42921956566250197,17080.0
8,70,prior_typiclust,frac_ge_0.5,0.4180327868852459,17080.0
8,70,prior_typiclust,frac_ge_0.7,0.3114754098360656,17080.0
8,70,random,mean_r,0.4204918333891298,17080.0
8,70,random,frac_ge_0.5,0.4344262295081967,17080.0
8,70,random,frac_ge_0.7,0.27049180327868855,17080.0
8,70,oracle_mean_r,mean_r,0.448595008345275,17080.0
8,70,oracle_mean_r,frac_ge_0.5,0.46311475409836067,17080.0
8,70,oracle_mean_r,frac_ge_0.7,0.32786885245901637,17080.0
8,70,oracle_frac_ge_0.5,mean_r,0.42511270471111884,17080.0
8,70,oracle_frac_ge_0.5,frac_ge_0.5,0.4672131147540984,17080.0
8,70,oracle_frac_ge_0.5,frac_ge_0.7,0.2540983606557377,17080.0
8,70,oracle_frac_ge_0.7,mean_r,0.42508700522346055,17080.0
8,70,oracle_frac_ge_0.7,frac_ge_0.5,0.4180327868852459,17080.0
8,70,oracle_frac_ge_0.7,frac_ge_0.7,0.32786885245901637,17080.0
8,90,uniform,mean_r,0.4553358368251137,21960.0
8,90,uniform,frac_ge_0.5,0.46311475409836067,21960.0
8,90,uniform,frac_ge_0.7,0.319672131147541,21960.0
8,90,probe(dev-fitted),mean_r,0.45703617871508045,21960.0
8,90,probe(dev-fitted),frac_ge_0.5,0.46311475409836067,21960.0
8,90,probe(dev-fitted),frac_ge_0.7,0.32786885245901637,21960.0
8,90,est_norm,mean_r,0.4582057249852548,21960.0
8,90,est_norm,frac_ge_0.5,0.4672131147540984,21960.0
8,90,est_norm,frac_ge_0.7,0.32786885245901637,21960.0
8,90,half_split_r,mean_r,0.457972565729297,21960.0
8,90,half_split_r,frac_ge_0.5,0.4672131147540984,21960.0
8,90,half_split_r,frac_ge_0.7,0.32786885245901637,21960.0
8,90,noise_ratio,mean_r,0.45103134663745026,21960.0
8,90,noise_ratio,frac_ge_0.5,0.4672131147540984,21960.0
8,90,noise_ratio,frac_ge_0.7,0.3237704918032787,21960.0
8,90,prior_typiclust,mean_r,0.45397522760274606,21960.0
8,90,prior_typiclust,frac_ge_0.5,0.46311475409836067,21960.0
8,90,prior_typiclust,frac_ge_0.7,0.32786885245901637,21960.0
8,90,random,mean_r,0.4495268928685768,21960.0
8,90,random,frac_ge_0.5,0.45491803278688525,21960.0
8,90,random,frac_ge_0.7,0.3155737704918033,21960.0
8,90,oracle_mean_r,mean_r,0.4656862781958494,21960.0
8,90,oracle_mean_r,frac_ge_0.5,0.4672131147540984,21960.0
8,90,oracle_mean_r,frac_ge_0.7,0.32786885245901637,21960.0
8,90,oracle_frac_ge_0.5,mean_r,0.45086303303976255,21960.0
8,90,oracle_frac_ge_0.5,frac_ge_0.5,0.4672131147540984,21960.0
8,90,oracle_frac_ge_0.5,frac_ge_0.7,0.30327868852459017,21960.0
8,90,oracle_frac_ge_0.7,mean_r,0.45066627058044045,21960.0
8,90,oracle_frac_ge_0.7,frac_ge_0.5,0.45081967213114754,21960.0
8,90,oracle_frac_ge_0.7,frac_ge_0.7,0.32786885245901637,21960.0
9,40,uniform,mean_r,0.4152196532723181,9760.0
9,40,uniform,frac_ge_0.5,0.4139344262295082,9760.0
9,40,uniform,frac_ge_0.7,0.27049180327868855,9760.0
9,40,probe(dev-fitted),mean_r,0.39973689776751764,9760.0
9,40,probe(dev-fitted),frac_ge_0.5,0.4098360655737705,9760.0
9,40,probe(dev-fitted),frac_ge_0.7,0.27049180327868855,9760.0
9,40,est_norm,mean_r,0.3915488025184041,9760.0
9,40,est_norm,frac_ge_0.5,0.3770491803278688,9760.0
9,40,est_norm,frac_ge_0.7,0.22540983606557377,9760.0
9,40,half_split_r,mean_r,0.39132274872743616,9760.0
9,40,half_split_r,frac_ge_0.5,0.3770491803278688,9760.0
9,40,half_split_r,frac_ge_0.7,0.22950819672131148,9760.0
9,40,noise_ratio,mean_r,0.3835751864315797,9760.0
9,40,noise_ratio,frac_ge_0.5,0.38114754098360654,9760.0
9,40,noise_ratio,frac_ge_0.7,0.19672131147540983,9760.0
9,40,prior_typiclust,mean_r,0.39496832743208843,9760.0
9,40,prior_typiclust,frac_ge_0.5,0.38114754098360654,9760.0
9,40,prior_typiclust,frac_ge_0.7,0.2459016393442623,9760.0
9,40,random,mean_r,0.3931592426612996,9760.0
9,40,random,frac_ge_0.5,0.4057377049180328,9760.0
9,40,random,frac_ge_0.7,0.22131147540983606,9760.0
9,40,oracle_mean_r,mean_r,0.4139034555930087,9760.0
9,40,oracle_mean_r,frac_ge_0.5,0.45901639344262296,9760.0
9,40,oracle_mean_r,frac_ge_0.7,0.25,9760.0
9,40,oracle_frac_ge_0.5,mean_r,0.40198146915168226,9760.0
9,40,oracle_frac_ge_0.5,frac_ge_0.5,0.4959016393442623,9760.0
9,40,oracle_frac_ge_0.5,frac_ge_0.7,0.21311475409836064,9760.0
9,40,oracle_frac_ge_0.7,mean_r,0.40015206943203113,9760.0
9,40,oracle_frac_ge_0.7,frac_ge_0.5,0.38524590163934425,9760.0
9,40,oracle_frac_ge_0.7,frac_ge_0.7,0.36065573770491804,9760.0
9,55,uniform,mean_r,0.44246592986031025,13420.0
9,55,uniform,frac_ge_0.5,0.4385245901639344,13420.0
9,55,uniform,frac_ge_0.7,0.3155737704918033,13420.0
9,55,probe(dev-fitted),mean_r,0.42747130410862155,13420.0
9,55,probe(dev-fitted),frac_ge_0.5,0.430327868852459,13420.0
9,55,probe(dev-fitted),frac_ge_0.7,0.319672131147541,13420.0
9,55,est_norm,mean_r,0.42233515632210955,13420.0
9,55,est_norm,frac_ge_0.5,0.4057377049180328,13420.0
9,55,est_norm,frac_ge_0.7,0.3524590163934426,13420.0
9,55,half_split_r,mean_r,0.42218824956026,13420.0
9,55,half_split_r,frac_ge_0.5,0.4057377049180328,13420.0
9,55,half_split_r,frac_ge_0.7,0.3524590163934426,13420.0
9,55,noise_ratio,mean_r,0.4045886346993044,13420.0
9,55,noise_ratio,frac_ge_0.5,0.39344262295081966,13420.0
9,55,noise_ratio,frac_ge_0.7,0.19672131147540983,13420.0
9,55,prior_typiclust,mean_r,0.42554214304231003,13420.0
9,55,prior_typiclust,frac_ge_0.5,0.4180327868852459,13420.0
9,55,prior_typiclust,frac_ge_0.7,0.3073770491803279,13420.0
9,55,random,mean_r,0.4158643792449214,13420.0
9,55,random,frac_ge_0.5,0.4262295081967213,13420.0
9,55,random,frac_ge_0.7,0.27049180327868855,13420.0
9,55,oracle_mean_r,mean_r,0.44414463267732246,13420.0
9,55,oracle_mean_r,frac_ge_0.5,0.48360655737704916,13420.0
9,55,oracle_mean_r,frac_ge_0.7,0.29508196721311475,13420.0
9,55,oracle_frac_ge_0.5,mean_r,0.4221367605820634,13420.0
9,55,oracle_frac_ge_0.5,frac_ge_0.5,0.4959016393442623,13420.0
9,55,oracle_frac_ge_0.5,frac_ge_0.7,0.23770491803278687,13420.0
9,55,oracle_frac_ge_0.7,mean_r,0.42091531637143803,13420.0
9,55,oracle_frac_ge_0.7,frac_ge_0.5,0.3975409836065574,13420.0
9,55,oracle_frac_ge_0.7,frac_ge_0.7,0.36065573770491804,13420.0
9,70,uniform,mean_r,0.4628612761696816,17080.0
9,70,uniform,frac_ge_0.5,0.4672131147540984,17080.0
9,70,uniform,frac_ge_0.7,0.3442622950819672,17080.0
9,70,probe(dev-fitted),mean_r,0.45145145299525735,17080.0
9,70,probe(dev-fitted),frac_ge_0.5,0.46311475409836067,17080.0
9,70,probe(dev-fitted),frac_ge_0.7,0.3483606557377049,17080.0
9,70,est_norm,mean_r,0.44883874013827213,17080.0
9,70,est_norm,frac_ge_0.5,0.47540983606557374,17080.0
9,70,est_norm,frac_ge_0.7,0.36065573770491804,17080.0
9,70,half_split_r,mean_r,0.450878453725323,17080.0
9,70,half_split_r,frac_ge_0.5,0.4713114754098361,17080.0
9,70,half_split_r,frac_ge_0.7,0.36065573770491804,17080.0
9,70,noise_ratio,mean_r,0.4330529500549033,17080.0
9,70,noise_ratio,frac_ge_0.5,0.4713114754098361,17080.0
9,70,noise_ratio,frac_ge_0.7,0.20081967213114754,17080.0
9,70,prior_typiclust,mean_r,0.4493327597867064,17080.0
9,70,prior_typiclust,frac_ge_0.5,0.45901639344262296,17080.0
9,70,prior_typiclust,frac_ge_0.7,0.3483606557377049,17080.0
9,70,random,mean_r,0.4405170236470857,17080.0
9,70,random,frac_ge_0.5,0.45081967213114754,17080.0
9,70,random,frac_ge_0.7,0.3114754098360656,17080.0
9,70,oracle_mean_r,mean_r,0.4680845466786881,17080.0
9,70,oracle_mean_r,frac_ge_0.5,0.4918032786885246,17080.0
9,70,oracle_mean_r,frac_ge_0.7,0.3524590163934426,17080.0
9,70,oracle_frac_ge_0.5,mean_r,0.4425239529981675,17080.0
9,70,oracle_frac_ge_0.5,frac_ge_0.5,0.4959016393442623,17080.0
9,70,oracle_frac_ge_0.5,frac_ge_0.7,0.26229508196721313,17080.0
9,70,oracle_frac_ge_0.7,mean_r,0.44003826878358016,17080.0
9,70,oracle_frac_ge_0.7,frac_ge_0.5,0.42213114754098363,17080.0
9,70,oracle_frac_ge_0.7,frac_ge_0.7,0.36065573770491804,17080.0
9,90,uniform,mean_r,0.4791769599389346,21960.0
9,90,uniform,frac_ge_0.5,0.48770491803278687,21960.0
9,90,uniform,frac_ge_0.7,0.3483606557377049,21960.0
9,90,probe(dev-fitted),mean_r,0.47882641361335476,21960.0
9,90,probe(dev-fitted),frac_ge_0.5,0.4959016393442623,21960.0
9,90,probe(dev-fitted),frac_ge_0.7,0.36065573770491804,21960.0
9,90,est_norm,mean_r,0.47747769173746163,21960.0
9,90,est_norm,frac_ge_0.5,0.4959016393442623,21960.0
9,90,est_norm,frac_ge_0.7,0.36065573770491804,21960.0
9,90,half_split_r,mean_r,0.4764622589525553,21960.0
9,90,half_split_r,frac_ge_0.5,0.4918032786885246,21960.0
9,90,half_split_r,frac_ge_0.7,0.36065573770491804,21960.0
9,90,noise_ratio,mean_r,0.47271640710704427,21960.0
9,90,noise_ratio,frac_ge_0.5,0.4959016393442623,21960.0
9,90,noise_ratio,frac_ge_0.7,0.35655737704918034,21960.0
9,90,prior_typiclust,mean_r,0.47636885725183137,21960.0
9,90,prior_typiclust,frac_ge_0.5,0.48770491803278687,21960.0
9,90,prior_typiclust,frac_ge_0.7,0.35655737704918034,21960.0
9,90,random,mean_r,0.4715220317922983,21960.0
9,90,random,frac_ge_0.5,0.48360655737704916,21960.0
9,90,random,frac_ge_0.7,0.3401639344262295,21960.0
9,90,oracle_mean_r,mean_r,0.4870552142326277,21960.0
9,90,oracle_mean_r,frac_ge_0.5,0.4959016393442623,21960.0
9,90,oracle_mean_r,frac_ge_0.7,0.36065573770491804,21960.0
9,90,oracle_frac_ge_0.5,mean_r,0.4709309042273013,21960.0
9,90,oracle_frac_ge_0.5,frac_ge_0.5,0.4959016393442623,21960.0
9,90,oracle_frac_ge_0.5,frac_ge_0.7,0.3237704918032787,21960.0
9,90,oracle_frac_ge_0.7,mean_r,0.4690716817343348,21960.0
9,90,oracle_frac_ge_0.7,frac_ge_0.5,0.45901639344262296,21960.0
9,90,oracle_frac_ge_0.7,frac_ge_0.7,0.36065573770491804,21960.0
